Region;Units Sold
Central America and the Caribbean;2763
Central America and the Caribbean;8565
Asia;8416
Middle East and North Africa;2477
Europe;7939
Asia;4028
Sub-Saharan Africa;6997
Middle East and North Africa;5133
North America;3753
Europe;206
Europe;8872
Central America and the Caribbean;6161
Europe;5517
Europe;2412
Central America and the Caribbean;9352
Europe;873
Europe;8542
Europe;5958
Central America and the Caribbean;3751
Central America and the Caribbean;4582
Australia and Oceania;8143
Europe;6158
Sub-Saharan Africa;7381
Asia;2600
Europe;9630
Middle East and North Africa;8322
Sub-Saharan Africa;5555
Europe;239
Europe;8318
Asia;7764
Sub-Saharan Africa;3584
Middle East and North Africa;2812
Asia;9517
Europe;9797
Asia;6782
Central America and the Caribbean;5632
Sub-Saharan Africa;8541
Sub-Saharan Africa;9732
Europe;460
Asia;4011
Middle East and North Africa;703
Europe;2883
Asia;9933
Asia;3262
Sub-Saharan Africa;1314
Central America and the Caribbean;4562
Europe;511
Asia;8697
Europe;5687
Asia;81
Sub-Saharan Africa;7507
Europe;5628
Asia;9135
Australia and Oceania;4753
Central America and the Caribbean;6235
Europe;9369
Sub-Saharan Africa;6971
Sub-Saharan Africa;3890
Europe;2006
Europe;5231
Europe;4506
Asia;2805
Central America and the Caribbean;133
Asia;8527
Sub-Saharan Africa;7053
Asia;6810
Europe;5929
Sub-Saharan Africa;4569
Central America and the Caribbean;9925
Middle East and North Africa;1218
Europe;4705
Sub-Saharan Africa;8671
Middle East and North Africa;8434
Sub-Saharan Africa;1342
Sub-Saharan Africa;1775
Europe;6144
Middle East and North Africa;7893
North America;2493
Europe;2451
Europe;2302
Sub-Saharan Africa;3614
North America;9985
Asia;2045
Sub-Saharan Africa;2456
Europe;909
Europe;9129
Sub-Saharan Africa;5870
Europe;1919
Europe;5092
Europe;5239
Europe;9239
Middle East and North Africa;6003
Europe;1475
Sub-Saharan Africa;3627
Sub-Saharan Africa;7464
Sub-Saharan Africa;22
Central America and the Caribbean;5370
Europe;9604
Australia and Oceania;5857
Sub-Saharan Africa;9287
North America;2089
Europe;8485
Central America and the Caribbean;9731
Asia;9112
Europe;6946
Middle East and North Africa;5581
Asia;4398
Central America and the Caribbean;4808
Australia and Oceania;5252
Middle East and North Africa;6205
Central America and the Caribbean;5172
Europe;1688
Europe;2321
Sub-Saharan Africa;5670
Sub-Saharan Africa;7364
Middle East and North Africa;5065
Asia;3464
Europe;9287
Asia;6287
Asia;250
Europe;3995
North America;2369
Sub-Saharan Africa;7253
Central America and the Caribbean;2558
Sub-Saharan Africa;9225
Europe;229
Asia;5575
Europe;7299
Sub-Saharan Africa;4468
Central America and the Caribbean;8180
Sub-Saharan Africa;6566
Europe;9787
Sub-Saharan Africa;5035
Europe;1533
Asia;5538
Middle East and North Africa;5334
Asia;6239
Europe;5602
Europe;7803
Europe;9253
Asia;3393
Sub-Saharan Africa;5699
Middle East and North Africa;8674
Europe;6855
Middle East and North Africa;1810
Sub-Saharan Africa;7136
Sub-Saharan Africa;3464
Middle East and North Africa;3455
Sub-Saharan Africa;6801
Europe;5226
Central America and the Caribbean;7484
Central America and the Caribbean;4363
Europe;3679
North America;5281
Middle East and North Africa;6048
Sub-Saharan Africa;4893
North America;7757
Sub-Saharan Africa;2614
Sub-Saharan Africa;4468
Europe;357
Europe;4347
Central America and the Caribbean;2537
Sub-Saharan Africa;8057
Sub-Saharan Africa;6068
Europe;8762
Middle East and North Africa;363
Sub-Saharan Africa;2126
Middle East and North Africa;7337
Sub-Saharan Africa;6314
Middle East and North Africa;1404
Asia;1989
Asia;9479
Europe;2316
Sub-Saharan Africa;974
Australia and Oceania;2958
Sub-Saharan Africa;7804
Europe;2080
Sub-Saharan Africa;4383
Australia and Oceania;345
Asia;7626
Asia;918
Asia;6946
Europe;9463
Sub-Saharan Africa;4257
Australia and Oceania;4144
Europe;3973
Australia and Oceania;5625
Australia and Oceania;3010
Europe;7070
Sub-Saharan Africa;779
Sub-Saharan Africa;4143
Europe;9196
Asia;5007
Middle East and North Africa;2675
Middle East and North Africa;329
Australia and Oceania;8129
Asia;3270
Sub-Saharan Africa;4974
Sub-Saharan Africa;9496
Sub-Saharan Africa;5122
Sub-Saharan Africa;7170
Sub-Saharan Africa;2988
Australia and Oceania;6956
Europe;5486
Australia and Oceania;2019
Sub-Saharan Africa;2030
Asia;8023
Middle East and North Africa;4534
Sub-Saharan Africa;3131
Middle East and North Africa;7412
Europe;8008
Central America and the Caribbean;7578
Europe;5817
Europe;4447
Sub-Saharan Africa;2223
Australia and Oceania;9932
Central America and the Caribbean;5391
Sub-Saharan Africa;8447
Asia;5983
Sub-Saharan Africa;6907
Sub-Saharan Africa;7164
Sub-Saharan Africa;4726
Australia and Oceania;4598
Middle East and North Africa;3817
Asia;6449
Sub-Saharan Africa;8594
Sub-Saharan Africa;3382
Australia and Oceania;5973
Asia;8559
Asia;5366
Asia;7646
Europe;8688
Middle East and North Africa;8807
Middle East and North Africa;352
Asia;2705
Central America and the Caribbean;7274
Sub-Saharan Africa;2504
Central America and the Caribbean;8867
Europe;3869
Europe;7045
Europe;4963
Central America and the Caribbean;6222
Middle East and North Africa;6451
Australia and Oceania;3312
Asia;1497
Central America and the Caribbean;7730
Asia;5765
Sub-Saharan Africa;1389
Central America and the Caribbean;7418
Asia;8703
Europe;7122
Middle East and North Africa;6586
Middle East and North Africa;8039
Europe;4454
Europe;5835
Sub-Saharan Africa;4218
Europe;8672
Australia and Oceania;295
Sub-Saharan Africa;7216
Sub-Saharan Africa;9597
Europe;4630
Asia;1539
Central America and the Caribbean;6578
Europe;8035
Sub-Saharan Africa;1225
Europe;3498
Central America and the Caribbean;9234
Central America and the Caribbean;4844
Australia and Oceania;3770
Asia;1486
Australia and Oceania;496
Europe;5337
Middle East and North Africa;7577
Sub-Saharan Africa;813
Middle East and North Africa;5676
Asia;4827
Asia;7958
Central America and the Caribbean;6794
Sub-Saharan Africa;87
Europe;8626
Sub-Saharan Africa;227
Asia;4739
Sub-Saharan Africa;9042
Central America and the Caribbean;2047
Australia and Oceania;9696
Sub-Saharan Africa;9963
Asia;7853
Asia;401
Sub-Saharan Africa;1677
Australia and Oceania;7777
Sub-Saharan Africa;1832
Middle East and North Africa;9003
Australia and Oceania;1482
Australia and Oceania;3493
Europe;6292
Europe;3163
Central America and the Caribbean;4425
Europe;2426
Europe;6545
Middle East and North Africa;8195
Europe;5817
Europe;9885
Sub-Saharan Africa;7905
Australia and Oceania;9411
Europe;972
Central America and the Caribbean;1186
Europe;5683
Asia;2124
Middle East and North Africa;5201
Europe;1639
Sub-Saharan Africa;5191
Sub-Saharan Africa;1645
Europe;3818
Australia and Oceania;6557
Sub-Saharan Africa;1744
Central America and the Caribbean;3288
Australia and Oceania;2134
Australia and Oceania;1253
Asia;652
Asia;2366
Sub-Saharan Africa;5462
Sub-Saharan Africa;1040
Middle East and North Africa;7229
Europe;4190
Sub-Saharan Africa;9115
Central America and the Caribbean;1229
Europe;6786
Middle East and North Africa;4073
Sub-Saharan Africa;8406
Asia;7134
Europe;4637
Sub-Saharan Africa;7327
Australia and Oceania;8646
Europe;4066
Australia and Oceania;6095
Europe;9266
Sub-Saharan Africa;5148
Middle East and North Africa;7339
Asia;6470
Central America and the Caribbean;5201
Sub-Saharan Africa;3225
Sub-Saharan Africa;2265
Sub-Saharan Africa;1077
Sub-Saharan Africa;445
Asia;8189
Europe;4156
Sub-Saharan Africa;5226
Europe;311
Middle East and North Africa;5353
Sub-Saharan Africa;8325
Europe;4232
Sub-Saharan Africa;111
Sub-Saharan Africa;29
Middle East and North Africa;84
Australia and Oceania;3407
Europe;5158
Sub-Saharan Africa;7530
Australia and Oceania;4746
Sub-Saharan Africa;8062
Sub-Saharan Africa;763
Middle East and North Africa;3168
Europe;7624
Europe;3511
Australia and Oceania;2241
Sub-Saharan Africa;2255
Middle East and North Africa;4029
Europe;5066
Central America and the Caribbean;4902
Europe;105
Central America and the Caribbean;9274
Sub-Saharan Africa;8039
Asia;4060
Europe;2030
Asia;8673
Europe;7743
Sub-Saharan Africa;5027
Asia;3342
Sub-Saharan Africa;7536
Middle East and North Africa;9491
Asia;3115
Sub-Saharan Africa;9353
Central America and the Caribbean;1178
Australia and Oceania;8594
Europe;3638
Asia;5377
Europe;4910
Sub-Saharan Africa;366
Europe;1907
Europe;6725
Asia;4044
Europe;119
Asia;3236
Sub-Saharan Africa;8711
Sub-Saharan Africa;3895
Asia;3166
Australia and Oceania;2935
Asia;6646
Sub-Saharan Africa;9772
Asia;4818
Central America and the Caribbean;6319
Europe;5844
Sub-Saharan Africa;6991
Australia and Oceania;389
Middle East and North Africa;8700
Europe;1616
Asia;862
Asia;5191
Europe;5390
Europe;9276
Australia and Oceania;6698
Sub-Saharan Africa;4536
Europe;1701
Central America and the Caribbean;4135
Asia;9812
Sub-Saharan Africa;3737
Sub-Saharan Africa;2946
Sub-Saharan Africa;1506
North America;5517
Asia;8107
Sub-Saharan Africa;4438
Sub-Saharan Africa;6702
Australia and Oceania;9124
Europe;2957
Asia;1489
Sub-Saharan Africa;5036
Sub-Saharan Africa;5947
Sub-Saharan Africa;3602
Sub-Saharan Africa;9411
Europe;1819
Middle East and North Africa;1297
Australia and Oceania;5352
Europe;3518
Sub-Saharan Africa;2364
Sub-Saharan Africa;488
Europe;3520
Middle East and North Africa;9121
Sub-Saharan Africa;1984
Sub-Saharan Africa;8832
Asia;3420
Sub-Saharan Africa;1534
Sub-Saharan Africa;5991
Sub-Saharan Africa;1641
Sub-Saharan Africa;362
Central America and the Caribbean;6067
Sub-Saharan Africa;9698
Middle East and North Africa;4228
Sub-Saharan Africa;9661
Australia and Oceania;8035
North America;8417
Europe;1905
Central America and the Caribbean;6629
Middle East and North Africa;2750
Sub-Saharan Africa;7461
Central America and the Caribbean;9985
Europe;6577
Sub-Saharan Africa;5523
Sub-Saharan Africa;2142
Europe;3780
Sub-Saharan Africa;4819
Middle East and North Africa;1669
Middle East and North Africa;7772
Middle East and North Africa;8603
Middle East and North Africa;6666
Sub-Saharan Africa;6498
Middle East and North Africa;9665
Europe;9767
Sub-Saharan Africa;7433
Australia and Oceania;5324
Middle East and North Africa;3133
Europe;2583
Europe;2430
Asia;3459
Sub-Saharan Africa;3488
Europe;2365
Australia and Oceania;6970
North America;6215
Asia;6042
Middle East and North Africa;4424
Middle East and North Africa;6367
Sub-Saharan Africa;8906
Sub-Saharan Africa;6109
Australia and Oceania;4074
Europe;5932
Europe;6843
Australia and Oceania;9000
Asia;6627
Sub-Saharan Africa;978
Europe;5339
Europe;29
Australia and Oceania;7395
Middle East and North Africa;6817
North America;9707
Middle East and North Africa;4507
Asia;1691
Sub-Saharan Africa;8763
Asia;5259
Australia and Oceania;7748
Sub-Saharan Africa;4827
Sub-Saharan Africa;2126
Europe;7308
Asia;5063
Sub-Saharan Africa;2116
Sub-Saharan Africa;2221
Australia and Oceania;1165
Sub-Saharan Africa;1765
Sub-Saharan Africa;8870
Europe;4359
Middle East and North Africa;2144
Sub-Saharan Africa;3167
Australia and Oceania;402
Sub-Saharan Africa;3854
Europe;5558
Asia;4582
Europe;2025
Europe;6016
Middle East and North Africa;6717
Europe;1321
Middle East and North Africa;9050
Europe;6160
Sub-Saharan Africa;936
Asia;8697
Europe;6791
Sub-Saharan Africa;9597
Central America and the Caribbean;3527
Europe;2023
Sub-Saharan Africa;559
Europe;1640
Asia;9801
Australia and Oceania;6611
Asia;5668
Sub-Saharan Africa;7601
Sub-Saharan Africa;5073
Asia;7774
Sub-Saharan Africa;7430
Sub-Saharan Africa;2794
Sub-Saharan Africa;4653
Asia;824
Asia;1157
Asia;2530
Central America and the Caribbean;3855
North America;1074
Europe;2161
Central America and the Caribbean;2121
Sub-Saharan Africa;7991
Sub-Saharan Africa;3836
Europe;5756
Central America and the Caribbean;6882
Sub-Saharan Africa;2373
Asia;4423
Middle East and North Africa;7254
Europe;2123
Sub-Saharan Africa;2315
Asia;8147
Europe;1968
Central America and the Caribbean;3158
Europe;3128
Australia and Oceania;320
Middle East and North Africa;5209
Europe;5298
Sub-Saharan Africa;125
Europe;6256
Asia;2290
Europe;3858
Sub-Saharan Africa;8619
Europe;1267
Central America and the Caribbean;8525
Sub-Saharan Africa;4148
Middle East and North Africa;3922
Sub-Saharan Africa;664
Asia;9224
Asia;1481
Sub-Saharan Africa;1346
Sub-Saharan Africa;9762
Sub-Saharan Africa;9702
Sub-Saharan Africa;1171
Asia;6205
Central America and the Caribbean;3872
Europe;5270
Asia;8529
Middle East and North Africa;3810
Asia;8306
Australia and Oceania;1240
Central America and the Caribbean;8868
Sub-Saharan Africa;9474
Middle East and North Africa;8378
Middle East and North Africa;2926
Sub-Saharan Africa;7500
Australia and Oceania;8510
Sub-Saharan Africa;9399
Europe;5640
Central America and the Caribbean;9738
Europe;6230
Sub-Saharan Africa;6682
Sub-Saharan Africa;4694
Australia and Oceania;895
Europe;7946
Australia and Oceania;5541
Middle East and North Africa;5401
Asia;6283
Europe;8972
Central America and the Caribbean;1286
Sub-Saharan Africa;3073
Europe;1214
Sub-Saharan Africa;4619
Asia;9231
Sub-Saharan Africa;3023
Asia;1001
Asia;200
Sub-Saharan Africa;4688
Australia and Oceania;564
Sub-Saharan Africa;957
Europe;1028
Middle East and North Africa;2970
Europe;1007
Asia;6393
Europe;2415
Sub-Saharan Africa;9390
Sub-Saharan Africa;9666
Asia;2623
Europe;9674
Sub-Saharan Africa;9259
Middle East and North Africa;1852
Middle East and North Africa;4959
Sub-Saharan Africa;8116
Sub-Saharan Africa;7890
Europe;2879
Sub-Saharan Africa;8714
Australia and Oceania;3055
Sub-Saharan Africa;596
Central America and the Caribbean;8059
Sub-Saharan Africa;9199
Europe;9803
Sub-Saharan Africa;2689
Middle East and North Africa;2704
Sub-Saharan Africa;1728
Central America and the Caribbean;3673
Sub-Saharan Africa;9481
Central America and the Caribbean;2126
Sub-Saharan Africa;1613
Sub-Saharan Africa;9977
Europe;6286
Europe;1640
Australia and Oceania;4166
Europe;4028
Sub-Saharan Africa;8416
Sub-Saharan Africa;6555
Sub-Saharan Africa;4700
Sub-Saharan Africa;1137
North America;1183
Asia;2187
Sub-Saharan Africa;8528
Europe;6618
Asia;9900
Australia and Oceania;3846
Australia and Oceania;962
Sub-Saharan Africa;5783
Sub-Saharan Africa;9878
Sub-Saharan Africa;6845
Asia;7314
Europe;3945
Australia and Oceania;6432
Sub-Saharan Africa;6498
Europe;2897
Middle East and North Africa;6416
Middle East and North Africa;4873
Europe;8115
Central America and the Caribbean;3023
Asia;8509
Sub-Saharan Africa;513
Middle East and North Africa;7011
Sub-Saharan Africa;3006
Middle East and North Africa;5535
Asia;8666
Europe;8496
Europe;8157
Asia;2808
Europe;4643
Sub-Saharan Africa;7885
Sub-Saharan Africa;3789
Australia and Oceania;5640
Central America and the Caribbean;3758
Middle East and North Africa;489
Central America and the Caribbean;5214
Europe;9344
Central America and the Caribbean;1322
Europe;1621
Asia;7745
Sub-Saharan Africa;9232
Asia;2648
Sub-Saharan Africa;6593
Central America and the Caribbean;6695
Europe;617
Europe;3050
Central America and the Caribbean;718
Central America and the Caribbean;7376
Sub-Saharan Africa;8810
Sub-Saharan Africa;7838
Europe;9308
Central America and the Caribbean;5100
Europe;9125
Sub-Saharan Africa;2326
Central America and the Caribbean;7676
Sub-Saharan Africa;5180
Europe;6874
Asia;1826
Europe;1134
Sub-Saharan Africa;2929
Europe;7370
North America;1651
Europe;4996
Asia;3658
Sub-Saharan Africa;5925
Sub-Saharan Africa;7114
Asia;4572
Sub-Saharan Africa;2681
Asia;7851
Europe;3525
Central America and the Caribbean;5177
Europe;5310
Europe;8462
Sub-Saharan Africa;6200
Central America and the Caribbean;2121
Europe;6858
Middle East and North Africa;3069
Asia;448
Europe;719
Asia;2636
Asia;6985
Sub-Saharan Africa;1584
Middle East and North Africa;6282
Sub-Saharan Africa;7958
Europe;5523
Europe;4920
Sub-Saharan Africa;4123
Europe;8136
Europe;3995
Middle East and North Africa;5768
Middle East and North Africa;9554
Sub-Saharan Africa;8482
Sub-Saharan Africa;7713
Sub-Saharan Africa;9441
Asia;7888
Central America and the Caribbean;4309
North America;1991
Europe;1251
Sub-Saharan Africa;4437
Middle East and North Africa;930
Europe;2140
Central America and the Caribbean;6510
Central America and the Caribbean;4514
Australia and Oceania;3656
Sub-Saharan Africa;3473
Central America and the Caribbean;532
Middle East and North Africa;3431
Europe;7801
Sub-Saharan Africa;1303
Australia and Oceania;8628
Sub-Saharan Africa;6502
Sub-Saharan Africa;8677
Middle East and North Africa;942
Australia and Oceania;6112
Sub-Saharan Africa;9037
Europe;1597
Middle East and North Africa;7702
Asia;8296
Central America and the Caribbean;6351
Asia;1872
Middle East and North Africa;6897
Sub-Saharan Africa;491
Central America and the Caribbean;3754
Sub-Saharan Africa;4816
Sub-Saharan Africa;3838
Europe;8011
Europe;6561
Europe;5741
Asia;3838
Europe;6169
Middle East and North Africa;83
Sub-Saharan Africa;9959
Central America and the Caribbean;2210
Australia and Oceania;276
Europe;9633
Sub-Saharan Africa;2784
Sub-Saharan Africa;4266
Sub-Saharan Africa;5646
North America;523
Central America and the Caribbean;9526
Middle East and North Africa;5318
Asia;7590
Australia and Oceania;8066
Central America and the Caribbean;5500
Asia;679
Europe;1421
Asia;7574
Europe;6017
Sub-Saharan Africa;5663
